"id","name","archetype","home_city","level_policy","team_theme","starts_battle","reward_marks","dialogue_key","world_role","placed_in_world","placement_kind","can_have_legendary"
"NPC1454","Xara Rusk","veyr_scout","city_14","story_plus_party_scaled","mind","talk_to_battle","2268","dlg_npc1454","simulation_matrix_pool","false","generated_only","false"
"NPC1455","Yven Voss","relic_hunter","city_15","story_plus_party_scaled","echo","talk_to_battle","2285","dlg_npc1455","simulation_matrix_pool","false","generated_only","false"
"NPC1456","Zale Rook","prism_student","city_16","story_plus_party_scaled","shade","talk_to_battle","2302","dlg_npc1456","simulation_matrix_pool","false","generated_only","false"
"NPC1457","Ari Fenn","field_medic","city_17","story_plus_party_scaled","ember","talk_to_battle","2319","dlg_npc1457","simulation_matrix_pool","false","generated_only","false"
"NPC1458","Bela Wren","storm_sailor","city_18","story_plus_party_scaled","tide","talk_to_battle","2336","dlg_npc1458","simulation_matrix_pool","false","generated_only","false"
"NPC1459","Cato Pell","archive_duelist","city_19","story_plus_party_scaled","verdance","talk_to_battle","2353","dlg_npc1459","simulation_matrix_pool","false","generated_only","false"
"NPC1460","Dena Thane","postgame_master","city_20","story_plus_party_scaled","stone","talk_to_battle","2370","dlg_npc1460","simulation_matrix_pool","false","generated_only","false"
"NPC1461","Eron Silt","route_binder","city_21","story_plus_party_scaled","gale","talk_to_battle","2387","dlg_npc1461","simulation_matrix_pool","false","generated_only","false"
"NPC1462","Fia Keir","city_binder","city_22","story_plus_party_scaled","spark","talk_to_battle","2404","dlg_npc1462","simulation_matrix_pool","false","generated_only","false"
"NPC1463","Garr Noct","arena_apprentice","city_23","story_plus_party_scaled","frost","talk_to_battle","2421","dlg_npc1463","simulation_matrix_pool","false","generated_only","false"
"NPC1464","Hale Arc","veyr_scout","city_24","story_plus_party_scaled","metal","talk_to_battle","2438","dlg_npc1464","simulation_matrix_pool","false","generated_only","false"
"NPC1465","Ira Holt","relic_hunter","city_25","story_plus_party_scaled","shade","talk_to_battle","2455","dlg_npc1465","simulation_matrix_pool","false","generated_only","false"
"NPC1466","Juno Sol","prism_student","city_26","story_plus_party_scaled","radiant","talk_to_battle","2472","dlg_npc1466","simulation_matrix_pool","false","generated_only","false"
"NPC1467","Kira Maren","field_medic","city_27","story_plus_party_scaled","mind","talk_to_battle","2489","dlg_npc1467","simulation_matrix_pool","false","generated_only","false"
"NPC1468","Lio Tor","storm_sailor","city_28","story_plus_party_scaled","echo","talk_to_battle","2506","dlg_npc1468","simulation_matrix_pool","false","generated_only","false"
"NPC1469","Mira Vale","archive_duelist","city_29","story_plus_party_scaled","radiant","talk_to_battle","2523","dlg_npc1469","simulation_matrix_pool","false","generated_only","false"
"NPC1470","Nox Quill","postgame_master","city_30","story_plus_party_scaled","ember","talk_to_battle","2540","dlg_npc1470","simulation_matrix_pool","false","generated_only","false"
"NPC1471","Oren Nox","route_binder","city_01","story_plus_party_scaled","tide","talk_to_battle","57","dlg_npc1471","simulation_matrix_pool","false","generated_only","false"
"NPC1472","Pax Reed","city_binder","city_02","story_plus_party_scaled","verdance","talk_to_battle","74","dlg_npc1472","simulation_matrix_pool","false","generated_only","false"
"NPC1473","Quin Esh","arena_apprentice","city_03","story_plus_party_scaled","stone","talk_to_battle","91","dlg_npc1473","simulation_matrix_pool","false","generated_only","false"
"NPC1474","Rhea Rusk","veyr_scout","city_04","story_plus_party_scaled","gale","talk_to_battle","108","dlg_npc1474","simulation_matrix_pool","false","generated_only","false"
"NPC1475","Senn Voss","relic_hunter","city_05","story_plus_party_scaled","spark","talk_to_battle","125","dlg_npc1475","simulation_matrix_pool","false","generated_only","false"
"NPC1476","Talia Rook","prism_student","city_06","story_plus_party_scaled","frost","talk_to_battle","142","dlg_npc1476","simulation_matrix_pool","false","generated_only","false"
"NPC1477","Uma Fenn","field_medic","city_07","story_plus_party_scaled","metal","talk_to_battle","159","dlg_npc1477","simulation_matrix_pool","false","generated_only","false"
"NPC1478","Venn Wren","storm_sailor","city_08","story_plus_party_scaled","shade","talk_to_battle","176","dlg_npc1478","simulation_matrix_pool","false","generated_only","false"
"NPC1479","Wren Pell","archive_duelist","city_09","story_plus_party_scaled","radiant","talk_to_battle","193","dlg_npc1479","simulation_matrix_pool","false","generated_only","false"
"NPC1480","Xara Thane","postgame_master","city_10","story_plus_party_scaled","mind","talk_to_battle","210","dlg_npc1480","simulation_matrix_pool","false","generated_only","false"
"NPC1481","Yven Silt","route_binder","city_11","story_plus_party_scaled","echo","talk_to_battle","227","dlg_npc1481","simulation_matrix_pool","false","generated_only","false"
"NPC1482","Zale Keir","city_binder","city_12","story_plus_party_scaled","mind","talk_to_battle","244","dlg_npc1482","simulation_matrix_pool","false","generated_only","false"
"NPC1483","Ari Noct","arena_apprentice","city_13","story_plus_party_scaled","ember","talk_to_battle","261","dlg_npc1483","simulation_matrix_pool","false","generated_only","false"
"NPC1484","Bela Arc","veyr_scout","city_14","story_plus_party_scaled","tide","talk_to_battle","278","dlg_npc1484","simulation_matrix_pool","false","generated_only","false"
"NPC1485","Cato Holt","relic_hunter","city_15","story_plus_party_scaled","verdance","talk_to_battle","295","dlg_npc1485","simulation_matrix_pool","false","generated_only","false"
"NPC1486","Dena Sol","prism_student","city_16","story_plus_party_scaled","stone","talk_to_battle","312","dlg_npc1486","simulation_matrix_pool","false","generated_only","false"
"NPC1487","Eron Maren","field_medic","city_17","story_plus_party_scaled","gale","talk_to_battle","329","dlg_npc1487","simulation_matrix_pool","false","generated_only","false"
"NPC1488","Fia Tor","storm_sailor","city_18","story_plus_party_scaled","spark","talk_to_battle","346","dlg_npc1488","simulation_matrix_pool","false","generated_only","false"
"NPC1489","Garr Vale","archive_duelist","city_19","story_plus_party_scaled","frost","talk_to_battle","363","dlg_npc1489","simulation_matrix_pool","false","generated_only","false"
"NPC1490","Hale Quill","postgame_master","city_20","story_plus_party_scaled","metal","talk_to_battle","380","dlg_npc1490","simulation_matrix_pool","false","generated_only","false"
"NPC1491","Ira Nox","route_binder","city_21","story_plus_party_scaled","shade","talk_to_battle","397","dlg_npc1491","simulation_matrix_pool","false","generated_only","false"
"NPC1492","Juno Reed","city_binder","city_22","story_plus_party_scaled","radiant","talk_to_battle","414","dlg_npc1492","simulation_matrix_pool","false","generated_only","false"
"NPC1493","Kira Esh","arena_apprentice","city_23","story_plus_party_scaled","mind","talk_to_battle","431","dlg_npc1493","simulation_matrix_pool","false","generated_only","false"
"NPC1494","Lio Rusk","veyr_scout","city_24","story_plus_party_scaled","echo","talk_to_battle","448","dlg_npc1494","simulation_matrix_pool","false","generated_only","false"
"NPC1495","Mira Voss","relic_hunter","city_25","story_plus_party_scaled","echo","talk_to_battle","465","dlg_npc1495","simulation_matrix_pool","false","generated_only","false"
"NPC1496","Nox Rook","prism_student","city_26","story_plus_party_scaled","ember","talk_to_battle","482","dlg_npc1496","simulation_matrix_pool","false","generated_only","false"
"NPC1497","Oren Fenn","field_medic","city_27","story_plus_party_scaled","tide","talk_to_battle","499","dlg_npc1497","simulation_matrix_pool","false","generated_only","false"
"NPC1498","Pax Wren","storm_sailor","city_28","story_plus_party_scaled","verdance","talk_to_battle","516","dlg_npc1498","simulation_matrix_pool","false","generated_only","false"
"NPC1499","Quin Pell","archive_duelist","city_29","story_plus_party_scaled","stone","talk_to_battle","533","dlg_npc1499","simulation_matrix_pool","false","generated_only","false"
"NPC1500","Rhea Thane","postgame_master","city_30","story_plus_party_scaled","gale","talk_to_battle","550","dlg_npc1500","simulation_matrix_pool","false","generated_only","false"
"NPC1501","Senn Silt","route_binder","city_01","story_plus_party_scaled","spark","talk_to_battle","567","dlg_npc1501","simulation_matrix_pool","false","generated_only","false"
"NPC1502","Talia Keir","city_binder","city_02","story_plus_party_scaled","frost","talk_to_battle","584","dlg_npc1502","simulation_matrix_pool","false","generated_only","false"
"NPC1503","Uma Noct","arena_apprentice","city_03","story_plus_party_scaled","metal","talk_to_battle","601","dlg_npc1503","simulation_matrix_pool","false","generated_only","false"
"NPC1504","Venn Arc","veyr_scout","city_04","story_plus_party_scaled","shade","talk_to_battle","618","dlg_npc1504","simulation_matrix_pool","false","generated_only","false"
"NPC1505","Wren Holt","relic_hunter","city_05","story_plus_party_scaled","radiant","talk_to_battle","635","dlg_npc1505","simulation_matrix_pool","false","generated_only","false"
"NPC1506","Xara Sol","prism_student","city_06","story_plus_party_scaled","mind","talk_to_battle","652","dlg_npc1506","simulation_matrix_pool","false","generated_only","false"
"NPC1507","Yven Maren","field_medic","city_07","story_plus_party_scaled","echo","talk_to_battle","669","dlg_npc1507","simulation_matrix_pool","false","generated_only","false"
"NPC1508","Zale Tor","storm_sailor","city_08","story_plus_party_scaled","shade","talk_to_battle","686","dlg_npc1508","simulation_matrix_pool","false","generated_only","false"
"NPC1509","Ari Vale","archive_duelist","city_09","story_plus_party_scaled","ember","talk_to_battle","703","dlg_npc1509","simulation_matrix_pool","false","generated_only","false"
"NPC1510","Bela Quill","postgame_master","city_10","story_plus_party_scaled","tide","talk_to_battle","720","dlg_npc1510","simulation_matrix_pool","false","generated_only","false"
"NPC1511","Cato Nox","route_binder","city_11","story_plus_party_scaled","verdance","talk_to_battle","737","dlg_npc1511","simulation_matrix_pool","false","generated_only","false"
"NPC1512","Dena Reed","city_binder","city_12","story_plus_party_scaled","stone","talk_to_battle","754","dlg_npc1512","simulation_matrix_pool","false","generated_only","false"
"NPC1513","Eron Esh","arena_apprentice","city_13","story_plus_party_scaled","gale","talk_to_battle","771","dlg_npc1513","simulation_matrix_pool","false","generated_only","false"
"NPC1514","Fia Rusk","veyr_scout","city_14","story_plus_party_scaled","spark","talk_to_battle","788","dlg_npc1514","simulation_matrix_pool","false","generated_only","false"
"NPC1515","Garr Voss","relic_hunter","city_15","story_plus_party_scaled","frost","talk_to_battle","805","dlg_npc1515","simulation_matrix_pool","false","generated_only","false"
"NPC1516","Hale Rook","prism_student","city_16","story_plus_party_scaled","metal","talk_to_battle","822","dlg_npc1516","simulation_matrix_pool","false","generated_only","false"
"NPC1517","Ira Fenn","field_medic","city_17","story_plus_party_scaled","shade","talk_to_battle","839","dlg_npc1517","simulation_matrix_pool","false","generated_only","false"
"NPC1518","Juno Wren","storm_sailor","city_18","story_plus_party_scaled","radiant","talk_to_battle","856","dlg_npc1518","simulation_matrix_pool","false","generated_only","false"
"NPC1519","Kira Pell","archive_duelist","city_19","story_plus_party_scaled","mind","talk_to_battle","873","dlg_npc1519","simulation_matrix_pool","false","generated_only","false"
"NPC1520","Lio Thane","postgame_master","city_20","story_plus_party_scaled","echo","talk_to_battle","890","dlg_npc1520","simulation_matrix_pool","false","generated_only","false"
"NPC1521","Mira Silt","route_binder","city_21","story_plus_party_scaled","radiant","talk_to_battle","907","dlg_npc1521","simulation_matrix_pool","false","generated_only","false"
"NPC1522","Nox Keir","city_binder","city_22","story_plus_party_scaled","ember","talk_to_battle","924","dlg_npc1522","simulation_matrix_pool","false","generated_only","false"
"NPC1523","Oren Noct","arena_apprentice","city_23","story_plus_party_scaled","tide","talk_to_battle","941","dlg_npc1523","simulation_matrix_pool","false","generated_only","false"
"NPC1524","Pax Arc","veyr_scout","city_24","story_plus_party_scaled","verdance","talk_to_battle","958","dlg_npc1524","simulation_matrix_pool","false","generated_only","false"
"NPC1525","Quin Holt","relic_hunter","city_25","story_plus_party_scaled","stone","talk_to_battle","975","dlg_npc1525","simulation_matrix_pool","false","generated_only","false"
"NPC1526","Rhea Sol","prism_student","city_26","story_plus_party_scaled","gale","talk_to_battle","992","dlg_npc1526","simulation_matrix_pool","false","generated_only","false"
"NPC1527","Senn Maren","field_medic","city_27","story_plus_party_scaled","spark","talk_to_battle","1009","dlg_npc1527","simulation_matrix_pool","false","generated_only","false"
"NPC1528","Talia Tor","storm_sailor","city_28","story_plus_party_scaled","frost","talk_to_battle","1026","dlg_npc1528","simulation_matrix_pool","false","generated_only","false"
"NPC1529","Uma Vale","archive_duelist","city_29","story_plus_party_scaled","metal","talk_to_battle","1043","dlg_npc1529","simulation_matrix_pool","false","generated_only","false"
"NPC1530","Venn Quill","postgame_master","city_30","story_plus_party_scaled","shade","talk_to_battle","1060","dlg_npc1530","simulation_matrix_pool","false","generated_only","false"
"NPC1531","Wren Nox","route_binder","city_01","story_plus_party_scaled","radiant","talk_to_battle","1077","dlg_npc1531","simulation_matrix_pool","false","generated_only","false"
"NPC1532","Xara Reed","city_binder","city_02","story_plus_party_scaled","mind","talk_to_battle","1094","dlg_npc1532","simulation_matrix_pool","false","generated_only","false"
"NPC1533","Yven Esh","arena_apprentice","city_03","story_plus_party_scaled","echo","talk_to_battle","1111","dlg_npc1533","simulation_matrix_pool","false","generated_only","false"
"NPC1534","Zale Rusk","veyr_scout","city_04","story_plus_party_scaled","mind","talk_to_battle","1128","dlg_npc1534","simulation_matrix_pool","false","generated_only","false"
"NPC1535","Ari Voss","relic_hunter","city_05","story_plus_party_scaled","ember","talk_to_battle","1145","dlg_npc1535","simulation_matrix_pool","false","generated_only","false"
"NPC1536","Bela Rook","prism_student","city_06","story_plus_party_scaled","tide","talk_to_battle","1162","dlg_npc1536","simulation_matrix_pool","false","generated_only","false"
"NPC1537","Cato Fenn","field_medic","city_07","story_plus_party_scaled","verdance","talk_to_battle","1179","dlg_npc1537","simulation_matrix_pool","false","generated_only","false"
"NPC1538","Dena Wren","storm_sailor","city_08","story_plus_party_scaled","stone","talk_to_battle","1196","dlg_npc1538","simulation_matrix_pool","false","generated_only","false"
"NPC1539","Eron Pell","archive_duelist","city_09","story_plus_party_scaled","gale","talk_to_battle","1213","dlg_npc1539","simulation_matrix_pool","false","generated_only","false"
"NPC1540","Fia Thane","postgame_master","city_10","story_plus_party_scaled","spark","talk_to_battle","1230","dlg_npc1540","simulation_matrix_pool","false","generated_only","false"
"NPC1541","Garr Silt","route_binder","city_11","story_plus_party_scaled","frost","talk_to_battle","1247","dlg_npc1541","simulation_matrix_pool","false","generated_only","false"
"NPC1542","Hale Keir","city_binder","city_12","story_plus_party_scaled","metal","talk_to_battle","1264","dlg_npc1542","simulation_matrix_pool","false","generated_only","false"
"NPC1543","Ira Noct","arena_apprentice","city_13","story_plus_party_scaled","shade","talk_to_battle","1281","dlg_npc1543","simulation_matrix_pool","false","generated_only","false"
"NPC1544","Juno Arc","veyr_scout","city_14","story_plus_party_scaled","radiant","talk_to_battle","1298","dlg_npc1544","simulation_matrix_pool","false","generated_only","false"
"NPC1545","Kira Holt","relic_hunter","city_15","story_plus_party_scaled","mind","talk_to_battle","1315","dlg_npc1545","simulation_matrix_pool","false","generated_only","false"
"NPC1546","Lio Sol","prism_student","city_16","story_plus_party_scaled","echo","talk_to_battle","1332","dlg_npc1546","simulation_matrix_pool","false","generated_only","false"
"NPC1547","Mira Maren","field_medic","city_17","story_plus_party_scaled","echo","talk_to_battle","1349","dlg_npc1547","simulation_matrix_pool","false","generated_only","false"
"NPC1548","Nox Tor","storm_sailor","city_18","story_plus_party_scaled","ember","talk_to_battle","1366","dlg_npc1548","simulation_matrix_pool","false","generated_only","false"
"NPC1549","Oren Vale","archive_duelist","city_19","story_plus_party_scaled","tide","talk_to_battle","1383","dlg_npc1549","simulation_matrix_pool","false","generated_only","false"
"NPC1550","Pax Quill","postgame_master","city_20","story_plus_party_scaled","verdance","talk_to_battle","1400","dlg_npc1550","simulation_matrix_pool","false","generated_only","false"
"NPC1551","Quin Nox","route_binder","city_21","story_plus_party_scaled","stone","talk_to_battle","1417","dlg_npc1551","simulation_matrix_pool","false","generated_only","false"
"NPC1552","Rhea Reed","city_binder","city_22","story_plus_party_scaled","gale","talk_to_battle","1434","dlg_npc1552","simulation_matrix_pool","false","generated_only","false"
"NPC1553","Senn Esh","arena_apprentice","city_23","story_plus_party_scaled","spark","talk_to_battle","1451","dlg_npc1553","simulation_matrix_pool","false","generated_only","false"
"NPC1554","Talia Rusk","veyr_scout","city_24","story_plus_party_scaled","frost","talk_to_battle","1468","dlg_npc1554","simulation_matrix_pool","false","generated_only","false"
"NPC1555","Uma Voss","relic_hunter","city_25","story_plus_party_scaled","metal","talk_to_battle","1485","dlg_npc1555","simulation_matrix_pool","false","generated_only","false"
"NPC1556","Venn Rook","prism_student","city_26","story_plus_party_scaled","shade","talk_to_battle","1502","dlg_npc1556","simulation_matrix_pool","false","generated_only","false"
"NPC1557","Wren Fenn","field_medic","city_27","story_plus_party_scaled","radiant","talk_to_battle","1519","dlg_npc1557","simulation_matrix_pool","false","generated_only","false"
"NPC1558","Xara Wren","storm_sailor","city_28","story_plus_party_scaled","mind","talk_to_battle","1536","dlg_npc1558","simulation_matrix_pool","false","generated_only","false"
"NPC1559","Yven Pell","archive_duelist","city_29","story_plus_party_scaled","echo","talk_to_battle","1553","dlg_npc1559","simulation_matrix_pool","false","generated_only","false"
"NPC1560","Zale Thane","postgame_master","city_30","story_plus_party_scaled","shade","talk_to_battle","1570","dlg_npc1560","simulation_matrix_pool","false","generated_only","false"
"NPC1561","Ari Silt","route_binder","city_01","story_plus_party_scaled","ember","talk_to_battle","1587","dlg_npc1561","simulation_matrix_pool","false","generated_only","false"
"NPC1562","Bela Keir","city_binder","city_02","story_plus_party_scaled","tide","talk_to_battle","1604","dlg_npc1562","simulation_matrix_pool","false","generated_only","false"
"NPC1563","Cato Noct","arena_apprentice","city_03","story_plus_party_scaled","verdance","talk_to_battle","1621","dlg_npc1563","simulation_matrix_pool","false","generated_only","false"
"NPC1564","Dena Arc","veyr_scout","city_04","story_plus_party_scaled","stone","talk_to_battle","1638","dlg_npc1564","simulation_matrix_pool","false","generated_only","false"
"NPC1565","Eron Holt","relic_hunter","city_05","story_plus_party_scaled","gale","talk_to_battle","1655","dlg_npc1565","simulation_matrix_pool","false","generated_only","false"
"NPC1566","Fia Sol","prism_student","city_06","story_plus_party_scaled","spark","talk_to_battle","1672","dlg_npc1566","simulation_matrix_pool","false","generated_only","false"
"NPC1567","Garr Maren","field_medic","city_07","story_plus_party_scaled","frost","talk_to_battle","1689","dlg_npc1567","simulation_matrix_pool","false","generated_only","false"
"NPC1568","Hale Tor","storm_sailor","city_08","story_plus_party_scaled","metal","talk_to_battle","1706","dlg_npc1568","simulation_matrix_pool","false","generated_only","false"
"NPC1569","Ira Vale","archive_duelist","city_09","story_plus_party_scaled","shade","talk_to_battle","1723","dlg_npc1569","simulation_matrix_pool","false","generated_only","false"
"NPC1570","Juno Quill","postgame_master","city_10","story_plus_party_scaled","radiant","talk_to_battle","1740","dlg_npc1570","simulation_matrix_pool","false","generated_only","false"
"NPC1571","Kira Nox","route_binder","city_11","story_plus_party_scaled","mind","talk_to_battle","1757","dlg_npc1571","simulation_matrix_pool","false","generated_only","false"
"NPC1572","Lio Reed","city_binder","city_12","story_plus_party_scaled","echo","talk_to_battle","1774","dlg_npc1572","simulation_matrix_pool","false","generated_only","false"
"NPC1573","Mira Esh","arena_apprentice","city_13","story_plus_party_scaled","radiant","talk_to_battle","1791","dlg_npc1573","simulation_matrix_pool","false","generated_only","false"
"NPC1574","Nox Rusk","veyr_scout","city_14","story_plus_party_scaled","ember","talk_to_battle","1808","dlg_npc1574","simulation_matrix_pool","false","generated_only","false"
"NPC1575","Oren Voss","relic_hunter","city_15","story_plus_party_scaled","tide","talk_to_battle","1825","dlg_npc1575","simulation_matrix_pool","false","generated_only","false"
"NPC1576","Pax Rook","prism_student","city_16","story_plus_party_scaled","verdance","talk_to_battle","1842","dlg_npc1576","simulation_matrix_pool","false","generated_only","false"
"NPC1577","Quin Fenn","field_medic","city_17","story_plus_party_scaled","stone","talk_to_battle","1859","dlg_npc1577","simulation_matrix_pool","false","generated_only","false"
"NPC1578","Rhea Wren","storm_sailor","city_18","story_plus_party_scaled","gale","talk_to_battle","1876","dlg_npc1578","simulation_matrix_pool","false","generated_only","false"
"NPC1579","Senn Pell","archive_duelist","city_19","story_plus_party_scaled","spark","talk_to_battle","1893","dlg_npc1579","simulation_matrix_pool","false","generated_only","false"
"NPC1580","Talia Thane","postgame_master","city_20","story_plus_party_scaled","frost","talk_to_battle","1910","dlg_npc1580","simulation_matrix_pool","false","generated_only","false"
"NPC1581","Uma Silt","route_binder","city_21","story_plus_party_scaled","metal","talk_to_battle","1927","dlg_npc1581","simulation_matrix_pool","false","generated_only","false"
"NPC1582","Venn Keir","city_binder","city_22","story_plus_party_scaled","shade","talk_to_battle","1944","dlg_npc1582","simulation_matrix_pool","false","generated_only","false"
"NPC1583","Wren Noct","arena_apprentice","city_23","story_plus_party_scaled","radiant","talk_to_battle","1961","dlg_npc1583","simulation_matrix_pool","false","generated_only","false"
"NPC1584","Xara Arc","veyr_scout","city_24","story_plus_party_scaled","mind","talk_to_battle","1978","dlg_npc1584","simulation_matrix_pool","false","generated_only","false"
"NPC1585","Yven Holt","relic_hunter","city_25","story_plus_party_scaled","echo","talk_to_battle","1995","dlg_npc1585","simulation_matrix_pool","false","generated_only","false"
"NPC1586","Zale Sol","prism_student","city_26","story_plus_party_scaled","mind","talk_to_battle","2012","dlg_npc1586","simulation_matrix_pool","false","generated_only","false"
"NPC1587","Ari Maren","field_medic","city_27","story_plus_party_scaled","ember","talk_to_battle","2029","dlg_npc1587","simulation_matrix_pool","false","generated_only","false"
"NPC1588","Bela Tor","storm_sailor","city_28","story_plus_party_scaled","tide","talk_to_battle","2046","dlg_npc1588","simulation_matrix_pool","false","generated_only","false"
"NPC1589","Cato Vale","archive_duelist","city_29","story_plus_party_scaled","verdance","talk_to_battle","2063","dlg_npc1589","simulation_matrix_pool","false","generated_only","false"
"NPC1590","Dena Quill","postgame_master","city_30","story_plus_party_scaled","stone","talk_to_battle","2080","dlg_npc1590","simulation_matrix_pool","false","generated_only","false"
"NPC1591","Eron Nox","route_binder","city_01","story_plus_party_scaled","gale","talk_to_battle","2097","dlg_npc1591","simulation_matrix_pool","false","generated_only","false"
"NPC1592","Fia Reed","city_binder","city_02","story_plus_party_scaled","spark","talk_to_battle","2114","dlg_npc1592","simulation_matrix_pool","false","generated_only","false"
"NPC1593","Garr Esh","arena_apprentice","city_03","story_plus_party_scaled","frost","talk_to_battle","2131","dlg_npc1593","simulation_matrix_pool","false","generated_only","false"
"NPC1594","Hale Rusk","veyr_scout","city_04","story_plus_party_scaled","metal","talk_to_battle","2148","dlg_npc1594","simulation_matrix_pool","false","generated_only","false"
"NPC1595","Ira Voss","relic_hunter","city_05","story_plus_party_scaled","shade","talk_to_battle","2165","dlg_npc1595","simulation_matrix_pool","false","generated_only","false"
"NPC1596","Juno Rook","prism_student","city_06","story_plus_party_scaled","radiant","talk_to_battle","2182","dlg_npc1596","simulation_matrix_pool","false","generated_only","false"
"NPC1597","Kira Fenn","field_medic","city_07","story_plus_party_scaled","mind","talk_to_battle","2199","dlg_npc1597","simulation_matrix_pool","false","generated_only","false"
"NPC1598","Lio Wren","storm_sailor","city_08","story_plus_party_scaled","echo","talk_to_battle","2216","dlg_npc1598","simulation_matrix_pool","false","generated_only","false"
"NPC1599","Mira Pell","archive_duelist","city_09","story_plus_party_scaled","echo","talk_to_battle","2233","dlg_npc1599","simulation_matrix_pool","false","generated_only","false"
"NPC1600","Nox Thane","postgame_master","city_10","story_plus_party_scaled","ember","talk_to_battle","2250","dlg_npc1600","simulation_matrix_pool","false","generated_only","false"
"NPC1601","Oren Silt","route_binder","city_11","postgame_scaled","tide","talk_to_battle","2267","dlg_npc1601","simulation_matrix_pool","false","generated_only","false"
"NPC1602","Pax Keir","city_binder","city_12","postgame_scaled","verdance","talk_to_battle","2284","dlg_npc1602","simulation_matrix_pool","false","generated_only","false"
"NPC1603","Quin Noct","arena_apprentice","city_13","postgame_scaled","stone","talk_to_battle","2301","dlg_npc1603","simulation_matrix_pool","false","generated_only","false"
"NPC1604","Rhea Arc","veyr_scout","city_14","postgame_scaled","gale","talk_to_battle","2318","dlg_npc1604","simulation_matrix_pool","false","generated_only","false"
"NPC1605","Senn Holt","relic_hunter","city_15","postgame_scaled","spark","talk_to_battle","2335","dlg_npc1605","simulation_matrix_pool","false","generated_only","false"
"NPC1606","Talia Sol","prism_student","city_16","postgame_scaled","frost","talk_to_battle","2352","dlg_npc1606","simulation_matrix_pool","false","generated_only","false"
"NPC1607","Uma Maren","field_medic","city_17","postgame_scaled","metal","talk_to_battle","2369","dlg_npc1607","simulation_matrix_pool","false","generated_only","false"
"NPC1608","Venn Tor","storm_sailor","city_18","postgame_scaled","shade","talk_to_battle","2386","dlg_npc1608","simulation_matrix_pool","false","generated_only","false"
"NPC1609","Wren Vale","archive_duelist","city_19","postgame_scaled","radiant","talk_to_battle","2403","dlg_npc1609","simulation_matrix_pool","false","generated_only","false"
"NPC1610","Xara Quill","postgame_master","city_20","postgame_scaled","mind","talk_to_battle","2420","dlg_npc1610","simulation_matrix_pool","false","generated_only","false"
"NPC1611","Yven Nox","route_binder","city_21","postgame_scaled","echo","talk_to_battle","2437","dlg_npc1611","simulation_matrix_pool","false","generated_only","false"
"NPC1612","Zale Reed","city_binder","city_22","postgame_scaled","shade","talk_to_battle","2454","dlg_npc1612","simulation_matrix_pool","false","generated_only","false"
"NPC1613","Ari Esh","arena_apprentice","city_23","postgame_scaled","ember","talk_to_battle","2471","dlg_npc1613","simulation_matrix_pool","false","generated_only","false"
"NPC1614","Bela Rusk","veyr_scout","city_24","postgame_scaled","tide","talk_to_battle","2488","dlg_npc1614","simulation_matrix_pool","false","generated_only","false"
"NPC1615","Cato Voss","relic_hunter","city_25","postgame_scaled","verdance","talk_to_battle","2505","dlg_npc1615","simulation_matrix_pool","false","generated_only","false"
"NPC1616","Dena Rook","prism_student","city_26","postgame_scaled","stone","talk_to_battle","2522","dlg_npc1616","simulation_matrix_pool","false","generated_only","false"
"NPC1617","Eron Fenn","field_medic","city_27","postgame_scaled","gale","talk_to_battle","2539","dlg_npc1617","simulation_matrix_pool","false","generated_only","false"
"NPC1618","Fia Wren","storm_sailor","city_28","postgame_scaled","spark","talk_to_battle","56","dlg_npc1618","simulation_matrix_pool","false","generated_only","false"
"NPC1619","Garr Pell","archive_duelist","city_29","postgame_scaled","frost","talk_to_battle","73","dlg_npc1619","simulation_matrix_pool","false","generated_only","false"
"NPC1620","Hale Thane","postgame_master","city_30","postgame_scaled","metal","talk_to_battle","90","dlg_npc1620","simulation_matrix_pool","false","generated_only","false"
"NPC1621","Ira Silt","route_binder","city_01","postgame_scaled","shade","talk_to_battle","107","dlg_npc1621","simulation_matrix_pool","false","generated_only","false"
"NPC1622","Juno Keir","city_binder","city_02","postgame_scaled","radiant","talk_to_battle","124","dlg_npc1622","simulation_matrix_pool","false","generated_only","false"
"NPC1623","Kira Noct","arena_apprentice","city_03","postgame_scaled","mind","talk_to_battle","141","dlg_npc1623","simulation_matrix_pool","false","generated_only","false"
"NPC1624","Lio Arc","veyr_scout","city_04","postgame_scaled","echo","talk_to_battle","158","dlg_npc1624","simulation_matrix_pool","false","generated_only","false"
"NPC1625","Mira Holt","relic_hunter","city_05","postgame_scaled","radiant","talk_to_battle","175","dlg_npc1625","simulation_matrix_pool","false","generated_only","false"
"NPC1626","Nox Sol","prism_student","city_06","postgame_scaled","ember","talk_to_battle","192","dlg_npc1626","simulation_matrix_pool","false","generated_only","false"
"NPC1627","Oren Maren","field_medic","city_07","postgame_scaled","tide","talk_to_battle","209","dlg_npc1627","simulation_matrix_pool","false","generated_only","false"
"NPC1628","Pax Tor","storm_sailor","city_08","postgame_scaled","verdance","talk_to_battle","226","dlg_npc1628","simulation_matrix_pool","false","generated_only","false"
"NPC1629","Quin Vale","archive_duelist","city_09","postgame_scaled","stone","talk_to_battle","243","dlg_npc1629","simulation_matrix_pool","false","generated_only","false"
"NPC1630","Rhea Quill","postgame_master","city_10","postgame_scaled","gale","talk_to_battle","260","dlg_npc1630","simulation_matrix_pool","false","generated_only","false"
