"echoform_id","echoform_name","level","technique_id","technique_name","element","source"
"E231","Aurafin","36","TC255","Verdance Thread","verdance","level_up"
"E231","Aurafin","44","TC428","Metal Bloom","metal","level_up"
"E231","Aurafin","52","TC423","Verdance Veil","verdance","level_up"
"E231","Aurafin","62","TC152","Metal Surge","metal","level_up"
"E232","Ironkit","1","TC052","Stone Rift","stone","level_up"
"E232","Ironkit","4","TC136","Stone Field","stone","level_up"
"E232","Ironkit","8","TC220","Stone Lance","stone","level_up"
"E232","Ironkit","12","TC304","Stone Spiral","stone","level_up"
"E232","Ironkit","16","TC388","Stone Burst","stone","level_up"
"E232","Ironkit","20","TC016","Stone Field","stone","level_up"
"E232","Ironkit","25","TC100","Stone Lance","stone","level_up"
"E232","Ironkit","30","TC184","Stone Spiral","stone","level_up"
"E232","Ironkit","36","TC268","Stone Burst","stone","level_up"
"E232","Ironkit","44","TC352","Stone Rift","stone","level_up"
"E232","Ironkit","52","TC436","Stone Field","stone","level_up"
"E232","Ironkit","62","TC064","Stone Spiral","stone","level_up"
"E233","Thornbuck","1","TC065","Gale Crown","gale","level_up"
"E233","Thornbuck","4","TC149","Gale Orbit","gale","level_up"
"E233","Thornbuck","8","TC233","Gale Comet","gale","level_up"
"E233","Thornbuck","12","TC317","Gale Mark","gale","level_up"
"E233","Thornbuck","16","TC401","Gale Step","gale","level_up"
"E233","Thornbuck","20","TC029","Gale Orbit","gale","level_up"
"E233","Thornbuck","25","TC113","Gale Comet","gale","level_up"
"E233","Thornbuck","30","TC197","Gale Mark","gale","level_up"
"E233","Thornbuck","36","TC281","Gale Step","gale","level_up"
"E233","Thornbuck","44","TC365","Gale Crown","gale","level_up"
"E233","Thornbuck","52","TC449","Gale Orbit","gale","level_up"
"E233","Thornbuck","62","TC077","Gale Mark","gale","level_up"
"E234","Ashmoth","1","TC078","Spark Rush","spark","level_up"
"E234","Ashmoth","4","TC239","Mind Orbit","mind","level_up"
"E234","Ashmoth","8","TC246","Spark Pulse","spark","level_up"
"E234","Ashmoth","12","TC407","Mind Mark","mind","level_up"
"E234","Ashmoth","16","TC414","Spark Bind","spark","level_up"
"E234","Ashmoth","20","TC131","Mind Step","mind","level_up"
"E234","Ashmoth","25","TC126","Spark Pulse","spark","level_up"
"E234","Ashmoth","30","TC299","Mind Orbit","mind","level_up"
"E234","Ashmoth","36","TC294","Spark Bind","spark","level_up"
"E234","Ashmoth","44","TC023","Mind Comet","mind","level_up"
"E234","Ashmoth","52","TC006","Spark Pulse","spark","level_up"
"E234","Ashmoth","62","TC191","Mind Step","mind","level_up"
"E235","Brineglass","1","TC163","Frost Guard","frost","level_up"
"E235","Brineglass","4","TC247","Frost Fang","frost","level_up"
"E235","Brineglass","8","TC331","Frost Snap","frost","level_up"
"E235","Brineglass","12","TC415","Frost Mirror","frost","level_up"
"E235","Brineglass","16","TC055","Frost Mirror","frost","level_up"
"E235","Brineglass","20","TC139","Frost Song","frost","level_up"
"E235","Brineglass","25","TC223","Frost Guard","frost","level_up"
"E235","Brineglass","30","TC307","Frost Fang","frost","level_up"
"E235","Brineglass","36","TC391","Frost Snap","frost","level_up"
"E235","Brineglass","44","TC031","Frost Snap","frost","level_up"
"E235","Brineglass","52","TC115","Frost Mirror","frost","level_up"
"E235","Brineglass","62","TC199","Frost Song","frost","level_up"
"E236","Galeroot","1","TC176","Metal Drift","metal","level_up"
"E236","Galeroot","4","TC260","Metal Blade","metal","level_up"
"E236","Galeroot","8","TC344","Metal Crash","metal","level_up"
"E236","Galeroot","12","TC428","Metal Bloom","metal","level_up"
"E236","Galeroot","16","TC068","Metal Bloom","metal","level_up"
"E236","Galeroot","20","TC152","Metal Surge","metal","level_up"
"E236","Galeroot","25","TC236","Metal Drift","metal","level_up"
"E236","Galeroot","30","TC320","Metal Blade","metal","level_up"
"E236","Galeroot","36","TC404","Metal Crash","metal","level_up"
"E236","Galeroot","44","TC044","Metal Crash","metal","level_up"
"E236","Galeroot","52","TC128","Metal Bloom","metal","level_up"
"E236","Galeroot","62","TC212","Metal Surge","metal","level_up"
"E237","Mindstag","1","TC189","Shade Ward","shade","level_up"
"E237","Mindstag","4","TC194","Tide Crash","tide","level_up"
"E237","Mindstag","8","TC357","Shade Aegis","shade","level_up"
"E237","Mindstag","12","TC362","Tide Surge","tide","level_up"
"E237","Mindstag","16","TC081","Shade Nova","shade","level_up"
"E237","Mindstag","20","TC074","Tide Crash","tide","level_up"
"E237","Mindstag","25","TC249","Shade Ward","shade","level_up"
"E237","Mindstag","30","TC242","Tide Surge","tide","level_up"
"E237","Mindstag","36","TC417","Shade Aegis","shade","level_up"
"E237","Mindstag","44","TC410","Tide Blade","tide","level_up"
"E237","Mindstag","52","TC141","Shade Nova","shade","level_up"
"E237","Mindstag","62","TC122","Tide Surge","tide","level_up"
"E238","Sparkquill","1","TC202","Radiant Rift","radiant","level_up"
"E238","Sparkquill","4","TC286","Radiant Field","radiant","level_up"
"E238","Sparkquill","8","TC370","Radiant Lance","radiant","level_up"
"E238","Sparkquill","12","TC010","Radiant Lance","radiant","level_up"
"E238","Sparkquill","16","TC094","Radiant Spiral","radiant","level_up"
"E238","Sparkquill","20","TC178","Radiant Burst","radiant","level_up"
"E238","Sparkquill","25","TC262","Radiant Rift","radiant","level_up"
"E238","Sparkquill","30","TC346","Radiant Field","radiant","level_up"
"E238","Sparkquill","36","TC430","Radiant Lance","radiant","level_up"
"E238","Sparkquill","44","TC070","Radiant Lance","radiant","level_up"
"E238","Sparkquill","52","TC154","Radiant Spiral","radiant","level_up"
"E238","Sparkquill","62","TC238","Radiant Burst","radiant","level_up"
"E239","Frostpincer","1","TC215","Mind Crown","mind","level_up"
"E239","Frostpincer","4","TC299","Mind Orbit","mind","level_up"
"E239","Frostpincer","8","TC383","Mind Comet","mind","level_up"
"E239","Frostpincer","12","TC023","Mind Comet","mind","level_up"
"E239","Frostpincer","16","TC107","Mind Mark","mind","level_up"
"E239","Frostpincer","20","TC191","Mind Step","mind","level_up"
"E239","Frostpincer","25","TC275","Mind Crown","mind","level_up"
"E239","Frostpincer","30","TC359","Mind Orbit","mind","level_up"
"E239","Frostpincer","36","TC443","Mind Comet","mind","level_up"
"E239","Frostpincer","44","TC083","Mind Comet","mind","level_up"
"E239","Frostpincer","52","TC167","Mind Mark","mind","level_up"
"E239","Frostpincer","62","TC251","Mind Step","mind","level_up"
"E240","Copperhare","1","TC228","Echo Rush","echo","level_up"
"E240","Copperhare","4","TC233","Gale Comet","gale","level_up"
"E240","Copperhare","8","TC396","Echo Pulse","echo","level_up"
"E240","Copperhare","12","TC401","Gale Step","gale","level_up"
"E240","Copperhare","16","TC120","Echo Needle","echo","level_up"
"E240","Copperhare","20","TC113","Gale Comet","gale","level_up"
"E240","Copperhare","25","TC288","Echo Rush","echo","level_up"
"E240","Copperhare","30","TC281","Gale Step","gale","level_up"
"E240","Copperhare","36","TC012","Echo Howl","echo","level_up"
"E240","Copperhare","44","TC449","Gale Orbit","gale","level_up"
"E240","Copperhare","52","TC180","Echo Needle","echo","level_up"
"E240","Copperhare","62","TC161","Gale Step","gale","level_up"
"E241","Lumenroot","1","TC157","Ember Fang","ember","level_up"
"E241","Lumenroot","4","TC241","Ember Snap","ember","level_up"
"E241","Lumenroot","8","TC325","Ember Mirror","ember","level_up"
"E241","Lumenroot","12","TC409","Ember Song","ember","level_up"
"E241","Lumenroot","16","TC037","Ember Fang","ember","level_up"
"E241","Lumenroot","20","TC121","Ember Snap","ember","level_up"
"E241","Lumenroot","25","TC205","Ember Mirror","ember","level_up"
"E241","Lumenroot","30","TC289","Ember Song","ember","level_up"
"E241","Lumenroot","36","TC373","Ember Guard","ember","level_up"
"E241","Lumenroot","44","TC001","Ember Snap","ember","level_up"
"E241","Lumenroot","52","TC085","Ember Mirror","ember","level_up"
"E241","Lumenroot","62","TC169","Ember Song","ember","level_up"
"E242","Sablewing","1","TC170","Tide Blade","tide","level_up"
"E242","Sablewing","4","TC254","Tide Crash","tide","level_up"
"E242","Sablewing","8","TC338","Tide Bloom","tide","level_up"
"E242","Sablewing","12","TC422","Tide Surge","tide","level_up"
"E242","Sablewing","16","TC050","Tide Blade","tide","level_up"
"E242","Sablewing","20","TC134","Tide Crash","tide","level_up"
"E242","Sablewing","25","TC218","Tide Bloom","tide","level_up"
"E242","Sablewing","30","TC302","Tide Surge","tide","level_up"
"E242","Sablewing","36","TC386","Tide Drift","tide","level_up"
"E242","Sablewing","44","TC014","Tide Crash","tide","level_up"
"E242","Sablewing","52","TC098","Tide Bloom","tide","level_up"
"E242","Sablewing","62","TC182","Tide Surge","tide","level_up"
"E243","Tidecrab","1","TC183","Verdance Veil","verdance","level_up"
"E243","Tidecrab","4","TC344","Metal Crash","metal","level_up"
"E243","Tidecrab","8","TC351","Verdance Nova","verdance","level_up"
"E243","Tidecrab","12","TC068","Metal Bloom","metal","level_up"
"E243","Tidecrab","16","TC063","Verdance Veil","verdance","level_up"
"E243","Tidecrab","20","TC236","Metal Drift","metal","level_up"
"E243","Tidecrab","25","TC231","Verdance Nova","verdance","level_up"
"E243","Tidecrab","30","TC404","Metal Crash","metal","level_up"
"E243","Tidecrab","36","TC399","Verdance Ward","verdance","level_up"
"E243","Tidecrab","44","TC128","Metal Bloom","metal","level_up"
"E243","Tidecrab","52","TC111","Verdance Nova","verdance","level_up"
"E243","Tidecrab","62","TC296","Metal Drift","metal","level_up"
"E244","Emberjaw","1","TC196","Stone Field","stone","level_up"
"E244","Emberjaw","4","TC280","Stone Lance","stone","level_up"
"E244","Emberjaw","8","TC364","Stone Spiral","stone","level_up"
"E244","Emberjaw","12","TC448","Stone Burst","stone","level_up"
"E244","Emberjaw","16","TC076","Stone Field","stone","level_up"
"E244","Emberjaw","20","TC160","Stone Lance","stone","level_up"
"E244","Emberjaw","25","TC244","Stone Spiral","stone","level_up"
"E244","Emberjaw","30","TC328","Stone Burst","stone","level_up"
"E244","Emberjaw","36","TC412","Stone Rift","stone","level_up"
"E244","Emberjaw","44","TC040","Stone Lance","stone","level_up"
"E244","Emberjaw","52","TC124","Stone Spiral","stone","level_up"
"E244","Emberjaw","62","TC208","Stone Burst","stone","level_up"
"E245","Stonekit","1","TC209","Gale Orbit","gale","level_up"
"E245","Stonekit","4","TC293","Gale Comet","gale","level_up"
"E245","Stonekit","8","TC377","Gale Mark","gale","level_up"
"E245","Stonekit","12","TC005","Gale Crown","gale","level_up"
"E245","Stonekit","16","TC089","Gale Orbit","gale","level_up"
"E245","Stonekit","20","TC173","Gale Comet","gale","level_up"
"E245","Stonekit","25","TC257","Gale Mark","gale","level_up"
"E245","Stonekit","30","TC341","Gale Step","gale","level_up"
"E245","Stonekit","36","TC425","Gale Crown","gale","level_up"
"E245","Stonekit","44","TC053","Gale Comet","gale","level_up"
"E245","Stonekit","52","TC137","Gale Mark","gale","level_up"
"E245","Stonekit","62","TC221","Gale Step","gale","level_up"
"E246","Echofin","1","TC222","Spark Howl","spark","level_up"
"E246","Echofin","4","TC383","Mind Comet","mind","level_up"
"E246","Echofin","8","TC390","Spark Needle","spark","level_up"
"E246","Echofin","12","TC107","Mind Mark","mind","level_up"
"E246","Echofin","16","TC102","Spark Howl","spark","level_up"
"E246","Echofin","20","TC275","Mind Crown","mind","level_up"
"E246","Echofin","25","TC270","Spark Needle","spark","level_up"
"E246","Echofin","30","TC443","Mind Comet","mind","level_up"
"E246","Echofin","36","TC438","Spark Rush","spark","level_up"
"E246","Echofin","44","TC167","Mind Mark","mind","level_up"
"E246","Echofin","52","TC150","Spark Needle","spark","level_up"
"E246","Echofin","62","TC335","Mind Crown","mind","level_up"
"E247","Verdantmoth","1","TC307","Frost Fang","frost","level_up"
"E247","Verdantmoth","4","TC391","Frost Snap","frost","level_up"
"E247","Verdantmoth","8","TC031","Frost Snap","frost","level_up"
"E247","Verdantmoth","12","TC115","Frost Mirror","frost","level_up"
"E247","Verdantmoth","16","TC199","Frost Song","frost","level_up"
"E247","Verdantmoth","20","TC283","Frost Guard","frost","level_up"
"E247","Verdantmoth","25","TC367","Frost Fang","frost","level_up"
"E247","Verdantmoth","30","TC007","Frost Fang","frost","level_up"
"E247","Verdantmoth","36","TC091","Frost Snap","frost","level_up"
"E247","Verdantmoth","44","TC175","Frost Mirror","frost","level_up"
"E247","Verdantmoth","52","TC259","Frost Song","frost","level_up"
"E247","Verdantmoth","62","TC343","Frost Guard","frost","level_up"
"E248","Nullhorn","1","TC320","Metal Blade","metal","level_up"
"E248","Nullhorn","4","TC404","Metal Crash","metal","level_up"
"E248","Nullhorn","8","TC044","Metal Crash","metal","level_up"
"E248","Nullhorn","12","TC128","Metal Bloom","metal","level_up"
"E248","Nullhorn","16","TC212","Metal Surge","metal","level_up"
"E248","Nullhorn","20","TC296","Metal Drift","metal","level_up"
"E248","Nullhorn","25","TC380","Metal Blade","metal","level_up"
"E248","Nullhorn","30","TC020","Metal Blade","metal","level_up"
"E248","Nullhorn","36","TC104","Metal Crash","metal","level_up"
"E248","Nullhorn","44","TC188","Metal Bloom","metal","level_up"
"E248","Nullhorn","52","TC272","Metal Surge","metal","level_up"
"E248","Nullhorn","62","TC356","Metal Drift","metal","level_up"
"E249","Rimeglass","1","TC333","Shade Veil","shade","level_up"
"E249","Rimeglass","4","TC338","Tide Bloom","tide","level_up"
"E249","Rimeglass","8","TC057","Shade Aegis","shade","level_up"
"E249","Rimeglass","12","TC050","Tide Blade","tide","level_up"
"E249","Rimeglass","16","TC225","Shade Thread","shade","level_up"
"E249","Rimeglass","20","TC218","Tide Bloom","tide","level_up"
"E249","Rimeglass","25","TC393","Shade Veil","shade","level_up"
"E249","Rimeglass","30","TC386","Tide Drift","tide","level_up"
"E249","Rimeglass","36","TC117","Shade Aegis","shade","level_up"
"E249","Rimeglass","44","TC098","Tide Bloom","tide","level_up"
"E249","Rimeglass","52","TC285","Shade Thread","shade","level_up"
"E249","Rimeglass","62","TC266","Tide Drift","tide","level_up"
"E250","Ironvole","1","TC346","Radiant Field","radiant","level_up"
"E250","Ironvole","4","TC430","Radiant Lance","radiant","level_up"
"E250","Ironvole","8","TC070","Radiant Lance","radiant","level_up"
"E250","Ironvole","12","TC154","Radiant Spiral","radiant","level_up"
"E250","Ironvole","16","TC238","Radiant Burst","radiant","level_up"
"E250","Ironvole","20","TC322","Radiant Rift","radiant","level_up"
"E250","Ironvole","25","TC406","Radiant Field","radiant","level_up"
"E250","Ironvole","30","TC046","Radiant Field","radiant","level_up"
"E250","Ironvole","36","TC130","Radiant Lance","radiant","level_up"
"E250","Ironvole","44","TC214","Radiant Spiral","radiant","level_up"
"E250","Ironvole","52","TC298","Radiant Burst","radiant","level_up"
"E250","Ironvole","62","TC382","Radiant Rift","radiant","level_up"
"E251","Galestag","1","TC359","Mind Orbit","mind","level_up"
"E251","Galestag","4","TC443","Mind Comet","mind","level_up"
"E251","Galestag","8","TC083","Mind Comet","mind","level_up"
"E251","Galestag","12","TC167","Mind Mark","mind","level_up"
"E251","Galestag","16","TC251","Mind Step","mind","level_up"
"E251","Galestag","20","TC335","Mind Crown","mind","level_up"
"E251","Galestag","25","TC419","Mind Orbit","mind","level_up"
"E251","Galestag","30","TC059","Mind Orbit","mind","level_up"
"E251","Galestag","36","TC143","Mind Comet","mind","level_up"
"E251","Galestag","44","TC227","Mind Mark","mind","level_up"
"E251","Galestag","52","TC311","Mind Step","mind","level_up"
"E251","Galestag","62","TC395","Mind Crown","mind","level_up"
"E252","Mindquill","1","TC372","Echo Howl","echo","level_up"
"E252","Mindquill","4","TC377","Gale Mark","gale","level_up"
"E252","Mindquill","8","TC096","Echo Pulse","echo","level_up"
"E252","Mindquill","12","TC089","Gale Orbit","gale","level_up"
"E252","Mindquill","16","TC264","Echo Bind","echo","level_up"
"E252","Mindquill","20","TC257","Gale Mark","gale","level_up"
"E252","Mindquill","25","TC432","Echo Howl","echo","level_up"
"E252","Mindquill","30","TC425","Gale Crown","gale","level_up"
"E252","Mindquill","36","TC156","Echo Pulse","echo","level_up"
"E252","Mindquill","44","TC137","Gale Mark","gale","level_up"
"E252","Mindquill","52","TC324","Echo Bind","echo","level_up"
"E252","Mindquill","62","TC305","Gale Crown","gale","level_up"
"E253","Sparkmanta","1","TC301","Ember Snap","ember","level_up"
"E253","Sparkmanta","4","TC385","Ember Mirror","ember","level_up"
"E253","Sparkmanta","8","TC013","Ember Guard","ember","level_up"
"E253","Sparkmanta","12","TC097","Ember Fang","ember","level_up"
"E253","Sparkmanta","16","TC181","Ember Snap","ember","level_up"
"E253","Sparkmanta","20","TC265","Ember Mirror","ember","level_up"
"E253","Sparkmanta","25","TC349","Ember Song","ember","level_up"
"E253","Sparkmanta","30","TC433","Ember Guard","ember","level_up"
"E253","Sparkmanta","36","TC061","Ember Snap","ember","level_up"
"E253","Sparkmanta","44","TC145","Ember Mirror","ember","level_up"
"E253","Sparkmanta","52","TC229","Ember Song","ember","level_up"
"E253","Sparkmanta","62","TC313","Ember Guard","ember","level_up"
"E254","Ashhare","1","TC314","Tide Crash","tide","level_up"
"E254","Ashhare","4","TC398","Tide Bloom","tide","level_up"
"E254","Ashhare","8","TC026","Tide Drift","tide","level_up"
"E254","Ashhare","12","TC110","Tide Blade","tide","level_up"
"E254","Ashhare","16","TC194","Tide Crash","tide","level_up"
"E254","Ashhare","20","TC278","Tide Bloom","tide","level_up"
"E254","Ashhare","25","TC362","Tide Surge","tide","level_up"
"E254","Ashhare","30","TC446","Tide Drift","tide","level_up"
"E254","Ashhare","36","TC074","Tide Crash","tide","level_up"
"E254","Ashhare","44","TC158","Tide Bloom","tide","level_up"
"E254","Ashhare","52","TC242","Tide Surge","tide","level_up"
"E254","Ashhare","62","TC326","Tide Drift","tide","level_up"
"E255","Brinerusk","1","TC327","Verdance Aegis","verdance","level_up"
"E255","Brinerusk","4","TC044","Metal Crash","metal","level_up"
"E255","Brinerusk","8","TC039","Verdance Ward","verdance","level_up"
"E255","Brinerusk","12","TC212","Metal Surge","metal","level_up"
"E255","Brinerusk","16","TC207","Verdance Aegis","verdance","level_up"
"E255","Brinerusk","20","TC380","Metal Blade","metal","level_up"
"E255","Brinerusk","25","TC375","Verdance Thread","verdance","level_up"
"E255","Brinerusk","30","TC104","Metal Crash","metal","level_up"
"E255","Brinerusk","36","TC087","Verdance Aegis","verdance","level_up"
"E255","Brinerusk","44","TC272","Metal Surge","metal","level_up"
"E255","Brinerusk","52","TC255","Verdance Thread","verdance","level_up"
"E255","Brinerusk","62","TC440","Metal Blade","metal","level_up"
"E256","Shadecoil","1","TC340","Stone Lance","stone","level_up"
"E256","Shadecoil","4","TC424","Stone Spiral","stone","level_up"
"E256","Shadecoil","8","TC052","Stone Rift","stone","level_up"
"E256","Shadecoil","12","TC136","Stone Field","stone","level_up"
"E256","Shadecoil","16","TC220","Stone Lance","stone","level_up"
"E256","Shadecoil","20","TC304","Stone Spiral","stone","level_up"
"E256","Shadecoil","25","TC388","Stone Burst","stone","level_up"
"E256","Shadecoil","30","TC016","Stone Field","stone","level_up"
"E256","Shadecoil","36","TC100","Stone Lance","stone","level_up"
"E256","Shadecoil","44","TC184","Stone Spiral","stone","level_up"
"E256","Shadecoil","52","TC268","Stone Burst","stone","level_up"
"E256","Shadecoil","62","TC352","Stone Rift","stone","level_up"
"E257","Aurawing","1","TC353","Gale Comet","gale","level_up"
"E257","Aurawing","4","TC437","Gale Mark","gale","level_up"
"E257","Aurawing","8","TC065","Gale Crown","gale","level_up"
"E257","Aurawing","12","TC149","Gale Orbit","gale","level_up"
"E257","Aurawing","16","TC233","Gale Comet","gale","level_up"
"E257","Aurawing","20","TC317","Gale Mark","gale","level_up"
"E257","Aurawing","25","TC401","Gale Step","gale","level_up"
"E257","Aurawing","30","TC029","Gale Orbit","gale","level_up"
"E257","Aurawing","36","TC113","Gale Comet","gale","level_up"
"E257","Aurawing","44","TC197","Gale Mark","gale","level_up"
"E257","Aurawing","52","TC281","Gale Step","gale","level_up"
"E257","Aurawing","62","TC365","Gale Crown","gale","level_up"
"E258","Frostmole","1","TC366","Spark Pulse","spark","level_up"
"E258","Frostmole","4","TC083","Mind Comet","mind","level_up"
"E258","Frostmole","8","TC078","Spark Rush","spark","level_up"
"E258","Frostmole","12","TC251","Mind Step","mind","level_up"
"E258","Frostmole","16","TC246","Spark Pulse","spark","level_up"
"E258","Frostmole","20","TC419","Mind Orbit","mind","level_up"
"E258","Frostmole","25","TC414","Spark Bind","spark","level_up"
"E258","Frostmole","30","TC143","Mind Comet","mind","level_up"
"E258","Frostmole","36","TC126","Spark Pulse","spark","level_up"
"E258","Frostmole","44","TC311","Mind Step","mind","level_up"
"E258","Frostmole","52","TC294","Spark Bind","spark","level_up"
"E258","Frostmole","62","TC035","Mind Crown","mind","level_up"
"E259","Copperstag","1","TC007","Frost Fang","frost","level_up"
"E259","Copperstag","4","TC091","Frost Snap","frost","level_up"
"E259","Copperstag","8","TC175","Frost Mirror","frost","level_up"
"E259","Copperstag","12","TC259","Frost Song","frost","level_up"
"E259","Copperstag","16","TC343","Frost Guard","frost","level_up"
"E259","Copperstag","20","TC427","Frost Fang","frost","level_up"
"E259","Copperstag","25","TC067","Frost Fang","frost","level_up"
"E259","Copperstag","30","TC151","Frost Snap","frost","level_up"
"E259","Copperstag","36","TC235","Frost Mirror","frost","level_up"
"E259","Copperstag","44","TC319","Frost Song","frost","level_up"
"E259","Copperstag","52","TC403","Frost Guard","frost","level_up"
"E259","Copperstag","62","TC043","Frost Guard","frost","level_up"
"E260","Reedflare","1","TC020","Metal Blade","metal","level_up"
"E260","Reedflare","4","TC104","Metal Crash","metal","level_up"
"E260","Reedflare","8","TC188","Metal Bloom","metal","level_up"
"E260","Reedflare","12","TC272","Metal Surge","metal","level_up"
"E260","Reedflare","16","TC356","Metal Drift","metal","level_up"
"E260","Reedflare","20","TC440","Metal Blade","metal","level_up"
"E260","Reedflare","25","TC080","Metal Blade","metal","level_up"
"E260","Reedflare","30","TC164","Metal Crash","metal","level_up"
"E260","Reedflare","36","TC248","Metal Bloom","metal","level_up"
"E260","Reedflare","44","TC332","Metal Surge","metal","level_up"
"E260","Reedflare","52","TC416","Metal Drift","metal","level_up"
"E260","Reedflare","62","TC056","Metal Drift","metal","level_up"
"E261","Tidejaw","1","TC033","Shade Veil","shade","level_up"
"E261","Tidejaw","4","TC026","Tide Drift","tide","level_up"
"E261","Tidejaw","8","TC201","Shade Nova","shade","level_up"
"E261","Tidejaw","12","TC194","Tide Crash","tide","level_up"
"E261","Tidejaw","16","TC369","Shade Ward","shade","level_up"
"E261","Tidejaw","20","TC362","Tide Surge","tide","level_up"
"E261","Tidejaw","25","TC093","Shade Veil","shade","level_up"
"E261","Tidejaw","30","TC074","Tide Crash","tide","level_up"
"E261","Tidejaw","36","TC261","Shade Nova","shade","level_up"
"E261","Tidejaw","44","TC242","Tide Surge","tide","level_up"
"E261","Tidejaw","52","TC429","Shade Ward","shade","level_up"
"E261","Tidejaw","62","TC410","Tide Blade","tide","level_up"
"E262","Embervole","1","TC046","Radiant Field","radiant","level_up"
"E262","Embervole","4","TC130","Radiant Lance","radiant","level_up"
"E262","Embervole","8","TC214","Radiant Spiral","radiant","level_up"
"E262","Embervole","12","TC298","Radiant Burst","radiant","level_up"
"E262","Embervole","16","TC382","Radiant Rift","radiant","level_up"
"E262","Embervole","20","TC022","Radiant Rift","radiant","level_up"
"E262","Embervole","25","TC106","Radiant Field","radiant","level_up"
"E262","Embervole","30","TC190","Radiant Lance","radiant","level_up"
"E262","Embervole","36","TC274","Radiant Spiral","radiant","level_up"
"E262","Embervole","44","TC358","Radiant Burst","radiant","level_up"
"E262","Embervole","52","TC442","Radiant Rift","radiant","level_up"
"E262","Embervole","62","TC082","Radiant Rift","radiant","level_up"
"E263","Stonebloom","1","TC059","Mind Orbit","mind","level_up"
"E263","Stonebloom","4","TC143","Mind Comet","mind","level_up"
"E263","Stonebloom","8","TC227","Mind Mark","mind","level_up"
"E263","Stonebloom","12","TC311","Mind Step","mind","level_up"
"E263","Stonebloom","16","TC395","Mind Crown","mind","level_up"
"E263","Stonebloom","20","TC035","Mind Crown","mind","level_up"
"E263","Stonebloom","25","TC119","Mind Orbit","mind","level_up"
"E263","Stonebloom","30","TC203","Mind Comet","mind","level_up"
"E263","Stonebloom","36","TC287","Mind Mark","mind","level_up"
"E263","Stonebloom","44","TC371","Mind Step","mind","level_up"
"E263","Stonebloom","52","TC011","Mind Step","mind","level_up"
"E263","Stonebloom","62","TC095","Mind Crown","mind","level_up"
"E264","Echokit","1","TC072","Echo Howl","echo","level_up"
"E264","Echokit","4","TC065","Gale Crown","gale","level_up"
"E264","Echokit","8","TC240","Echo Needle","echo","level_up"
"E264","Echokit","12","TC233","Gale Comet","gale","level_up"
"E264","Echokit","16","TC408","Echo Rush","echo","level_up"
"E264","Echokit","20","TC401","Gale Step","gale","level_up"
"E264","Echokit","25","TC132","Echo Howl","echo","level_up"
"E264","Echokit","30","TC113","Gale Comet","gale","level_up"
"E264","Echokit","36","TC300","Echo Needle","echo","level_up"
"E264","Echokit","44","TC281","Gale Step","gale","level_up"
"E264","Echokit","52","TC024","Echo Bind","echo","level_up"
"E264","Echokit","62","TC449","Gale Orbit","gale","level_up"
"E265","Verdantfin","1","TC445","Ember Mirror","ember","level_up"
"E265","Verdantfin","4","TC073","Ember Guard","ember","level_up"
"E265","Verdantfin","8","TC157","Ember Fang","ember","level_up"
"E265","Verdantfin","12","TC241","Ember Snap","ember","level_up"
"E265","Verdantfin","16","TC325","Ember Mirror","ember","level_up"
"E265","Verdantfin","20","TC409","Ember Song","ember","level_up"
"E265","Verdantfin","25","TC037","Ember Fang","ember","level_up"
"E265","Verdantfin","30","TC121","Ember Snap","ember","level_up"
"E265","Verdantfin","36","TC205","Ember Mirror","ember","level_up"
"E265","Verdantfin","44","TC289","Ember Song","ember","level_up"
"E265","Verdantfin","52","TC373","Ember Guard","ember","level_up"
"E265","Verdantfin","62","TC001","Ember Snap","ember","level_up"
"E266","Nullroot","1","TC002","Tide Surge","tide","level_up"
"E266","Nullroot","4","TC086","Tide Drift","tide","level_up"
"E266","Nullroot","8","TC170","Tide Blade","tide","level_up"
"E266","Nullroot","12","TC254","Tide Crash","tide","level_up"
"E266","Nullroot","16","TC338","Tide Bloom","tide","level_up"
"E266","Nullroot","20","TC422","Tide Surge","tide","level_up"
"E266","Nullroot","25","TC050","Tide Blade","tide","level_up"
"E266","Nullroot","30","TC134","Tide Crash","tide","level_up"
"E266","Nullroot","36","TC218","Tide Bloom","tide","level_up"
"E266","Nullroot","44","TC302","Tide Surge","tide","level_up"
"E266","Nullroot","52","TC386","Tide Drift","tide","level_up"
"E266","Nullroot","62","TC014","Tide Crash","tide","level_up"
"E267","Lumenant","1","TC015","Verdance Thread","verdance","level_up"
"E267","Lumenant","4","TC188","Metal Bloom","metal","level_up"
"E267","Lumenant","8","TC183","Verdance Veil","verdance","level_up"
"E267","Lumenant","12","TC356","Metal Drift","metal","level_up"
"E267","Lumenant","16","TC351","Verdance Nova","verdance","level_up"
"E267","Lumenant","20","TC080","Metal Blade","metal","level_up"
"E267","Lumenant","25","TC063","Verdance Veil","verdance","level_up"
"E267","Lumenant","30","TC248","Metal Bloom","metal","level_up"
"E267","Lumenant","36","TC231","Verdance Nova","verdance","level_up"
"E267","Lumenant","44","TC416","Metal Drift","metal","level_up"
"E267","Lumenant","52","TC399","Verdance Ward","verdance","level_up"
"E267","Lumenant","62","TC140","Metal Blade","metal","level_up"
"E268","Galepincer","1","TC028","Stone Burst","stone","level_up"
"E268","Galepincer","4","TC112","Stone Rift","stone","level_up"
"E268","Galepincer","8","TC196","Stone Field","stone","level_up"
"E268","Galepincer","12","TC280","Stone Lance","stone","level_up"
