"npc_id","npc_name","world_role","placed_in_world","team_size","level_policy","base_level","can_scale_to_player","species_1","species_2","species_3","species_4","species_5","species_6","contains_legendary","held_item_tier","ai_tier"
"NPC1572","Lio Reed","simulation_matrix_pool","false","4","story_plus_party_scaled","37","true","E046","E075","E104","E133","","","false","standard","normal"
"NPC1573","Mira Esh","simulation_matrix_pool","false","4","story_plus_party_scaled","41","true","E066","E095","E124","E153","","","false","standard","normal"
"NPC1574","Nox Rusk","simulation_matrix_pool","false","4","story_plus_party_scaled","45","true","E086","E115","E144","E173","","","false","standard","normal"
"NPC1575","Oren Voss","simulation_matrix_pool","false","4","story_plus_party_scaled","49","true","E106","E135","E164","E193","","","false","standard","smart"
"NPC1576","Pax Rook","simulation_matrix_pool","false","4","story_plus_party_scaled","45","true","E126","E155","E184","E213","","","false","standard","smart"
"NPC1577","Quin Fenn","simulation_matrix_pool","false","4","story_plus_party_scaled","49","true","E146","E175","E204","E233","","","false","standard","smart"
"NPC1578","Rhea Wren","simulation_matrix_pool","false","5","story_plus_party_scaled","53","true","E166","E195","E224","E253","E282","","false","standard","smart"
"NPC1579","Senn Pell","simulation_matrix_pool","false","5","story_plus_party_scaled","57","true","E186","E215","E244","E273","E017","","false","standard","smart"
"NPC1580","Talia Thane","simulation_matrix_pool","false","5","story_plus_party_scaled","61","true","E206","E235","E264","E008","E037","","false","standard","smart"
"NPC1581","Uma Silt","simulation_matrix_pool","false","5","story_plus_party_scaled","65","true","E226","E255","E284","E028","E057","","false","standard","smart"
"NPC1582","Venn Keir","simulation_matrix_pool","false","5","story_plus_party_scaled","69","true","E246","E275","E019","E048","E077","","false","standard","smart"
"NPC1583","Wren Noct","simulation_matrix_pool","false","5","story_plus_party_scaled","73","true","E266","E010","E039","E068","E097","","false","standard","smart"
"NPC1584","Xara Arc","simulation_matrix_pool","false","5","story_plus_party_scaled","69","true","E001","E030","E059","E088","E117","","false","standard","smart"
"NPC1585","Yven Holt","simulation_matrix_pool","false","6","story_plus_party_scaled","73","true","E021","E050","E079","E108","E137","E166","false","advanced","expert"
"NPC1586","Zale Sol","simulation_matrix_pool","false","6","story_plus_party_scaled","77","true","E041","E070","E099","E128","E157","E186","false","advanced","expert"
"NPC1587","Ari Maren","simulation_matrix_pool","false","6","story_plus_party_scaled","81","true","E061","E090","E119","E148","E177","E206","false","advanced","expert"
"NPC1588","Bela Tor","simulation_matrix_pool","false","6","story_plus_party_scaled","85","true","E081","E110","E139","E168","E197","E226","false","advanced","expert"
"NPC1589","Cato Vale","simulation_matrix_pool","false","6","story_plus_party_scaled","89","true","E101","E130","E159","E188","E217","E246","false","advanced","expert"
"NPC1590","Dena Quill","simulation_matrix_pool","false","6","story_plus_party_scaled","93","true","E121","E150","E179","E208","E237","E266","false","advanced","expert"
"NPC1591","Eron Nox","simulation_matrix_pool","false","2","story_plus_party_scaled","7","false","E036","E065","","","","","false","none","basic"
"NPC1592","Fia Reed","simulation_matrix_pool","false","2","story_plus_party_scaled","3","false","E056","E085","","","","","false","none","basic"
"NPC1593","Garr Esh","simulation_matrix_pool","false","2","story_plus_party_scaled","7","false","E076","E105","","","","","false","none","basic"
"NPC1594","Hale Rusk","simulation_matrix_pool","false","3","story_plus_party_scaled","11","false","E096","E125","E154","","","","false","none","basic"
"NPC1595","Ira Voss","simulation_matrix_pool","false","3","story_plus_party_scaled","15","false","E116","E145","E174","","","","false","none","basic"
"NPC1596","Juno Rook","simulation_matrix_pool","false","3","story_plus_party_scaled","19","false","E136","E165","E194","","","","false","none","normal"
"NPC1597","Kira Fenn","simulation_matrix_pool","false","3","story_plus_party_scaled","23","false","E156","E185","E214","","","","false","none","normal"
"NPC1598","Lio Wren","simulation_matrix_pool","false","3","story_plus_party_scaled","27","false","E176","E205","E234","","","","false","none","normal"
"NPC1599","Mira Pell","simulation_matrix_pool","false","3","story_plus_party_scaled","31","false","E196","E225","E254","","","","false","none","normal"
"NPC1600","Nox Thane","simulation_matrix_pool","false","4","story_plus_party_scaled","27","true","E216","E245","E274","E018","","","false","none","normal"
"NPC1601","Oren Silt","simulation_matrix_pool","false","4","postgame_scaled","31","true","E236","E265","E009","E038","","","false","none","normal"
"NPC1602","Pax Keir","simulation_matrix_pool","false","4","postgame_scaled","35","true","E256","E285","E029","E058","","","false","standard","normal"
"NPC1603","Quin Noct","simulation_matrix_pool","false","4","postgame_scaled","39","true","E276","E020","E049","E078","","","false","standard","normal"
"NPC1604","Rhea Arc","simulation_matrix_pool","false","4","postgame_scaled","43","true","E011","E040","E069","E098","","","false","standard","normal"
"NPC1605","Senn Holt","simulation_matrix_pool","false","4","postgame_scaled","47","true","E031","E060","E089","E118","","","false","standard","smart"
"NPC1606","Talia Sol","simulation_matrix_pool","false","4","postgame_scaled","51","true","E051","E080","E109","E138","","","false","standard","smart"
"NPC1607","Uma Maren","simulation_matrix_pool","false","4","postgame_scaled","55","true","E071","E100","E129","E158","","","false","standard","smart"
"NPC1608","Venn Tor","simulation_matrix_pool","false","5","postgame_scaled","51","true","E091","E120","E149","E178","E207","","false","standard","smart"
"NPC1609","Wren Vale","simulation_matrix_pool","false","5","postgame_scaled","55","true","E111","E140","E169","E198","E227","","false","standard","smart"
"NPC1610","Xara Quill","simulation_matrix_pool","false","5","postgame_scaled","59","true","E131","E160","E189","E218","E247","","false","standard","smart"
"NPC1611","Yven Nox","simulation_matrix_pool","false","5","postgame_scaled","63","true","E151","E180","E209","E238","E267","","false","standard","smart"
"NPC1612","Zale Reed","simulation_matrix_pool","false","5","postgame_scaled","67","true","E171","E200","E229","E258","E002","","false","standard","smart"
"NPC1613","Ari Esh","simulation_matrix_pool","false","5","postgame_scaled","71","true","E191","E220","E249","E278","E022","","false","standard","smart"
"NPC1614","Bela Rusk","simulation_matrix_pool","false","5","postgame_scaled","75","true","E211","E240","E269","E013","E042","","false","standard","smart"
"NPC1615","Cato Voss","simulation_matrix_pool","false","6","postgame_scaled","79","true","E231","E260","E004","E033","E062","E091","false","advanced","expert"
"NPC1616","Dena Rook","simulation_matrix_pool","false","6","postgame_scaled","75","true","E251","E280","E024","E053","E082","E111","false","advanced","expert"
"NPC1617","Eron Fenn","simulation_matrix_pool","false","6","postgame_scaled","79","true","E271","E015","E044","E073","E102","E131","false","advanced","expert"
"NPC1618","Fia Wren","simulation_matrix_pool","false","6","postgame_scaled","83","true","E006","E035","E064","E093","E122","E151","false","advanced","expert"
"NPC1619","Garr Pell","simulation_matrix_pool","false","6","postgame_scaled","87","true","E026","E055","E084","E113","E142","E171","false","advanced","expert"
"NPC1620","Hale Thane","simulation_matrix_pool","false","6","postgame_scaled","91","true","E046","E075","E104","E133","E162","E191","false","advanced","expert"
"NPC1621","Ira Silt","simulation_matrix_pool","false","2","postgame_scaled","5","false","E246","E275","","","","","false","none","basic"
"NPC1622","Juno Keir","simulation_matrix_pool","false","2","postgame_scaled","9","false","E266","E010","","","","","false","none","basic"
"NPC1623","Kira Noct","simulation_matrix_pool","false","2","postgame_scaled","13","false","E001","E030","","","","","false","none","basic"
"NPC1624","Lio Arc","simulation_matrix_pool","false","3","postgame_scaled","9","false","E021","E050","E079","","","","false","none","basic"
"NPC1625","Mira Holt","simulation_matrix_pool","false","3","postgame_scaled","13","false","E041","E070","E099","","","","false","none","basic"
"NPC1626","Nox Sol","simulation_matrix_pool","false","3","postgame_scaled","17","false","E061","E090","E119","","","","false","none","normal"
"NPC1627","Oren Maren","simulation_matrix_pool","false","3","postgame_scaled","21","false","E081","E110","E139","","","","false","none","normal"
"NPC1628","Pax Tor","simulation_matrix_pool","false","3","postgame_scaled","25","false","E101","E130","E159","","","","false","none","normal"
"NPC1629","Quin Vale","simulation_matrix_pool","false","3","postgame_scaled","29","false","E121","E150","E179","","","","false","none","normal"
"NPC1630","Rhea Quill","simulation_matrix_pool","false","4","postgame_scaled","33","true","E141","E170","E199","E228","","","false","none","normal"
"NPC1631","Senn Nox","simulation_matrix_pool","false","4","postgame_scaled","37","true","E161","E190","E219","E248","","","false","none","normal"
"NPC1632","Talia Reed","simulation_matrix_pool","false","4","postgame_scaled","33","true","E181","E210","E239","E268","","","false","standard","normal"
"NPC1633","Uma Esh","simulation_matrix_pool","false","4","postgame_scaled","37","true","E201","E230","E259","E003","","","false","standard","normal"
"NPC1634","Venn Rusk","simulation_matrix_pool","false","4","postgame_scaled","41","true","E221","E250","E279","E023","","","false","standard","normal"
"NPC1635","Wren Voss","simulation_matrix_pool","false","4","postgame_scaled","45","true","E241","E270","E014","E043","","","false","standard","smart"
"NPC1636","Xara Rook","simulation_matrix_pool","false","4","postgame_scaled","49","true","E261","E005","E034","E063","","","false","standard","smart"
"NPC1637","Yven Fenn","simulation_matrix_pool","false","4","postgame_scaled","53","true","E281","E025","E054","E083","","","false","standard","smart"
"NPC1638","Zale Wren","simulation_matrix_pool","false","5","postgame_scaled","57","true","E016","E045","E074","E103","E132","","false","standard","smart"
"NPC1639","Ari Pell","simulation_matrix_pool","false","5","postgame_scaled","61","true","E036","E065","E094","E123","E152","","false","standard","smart"
"NPC1640","Bela Thane","simulation_matrix_pool","false","5","postgame_scaled","57","true","E056","E085","E114","E143","E172","","false","standard","smart"
"NPC1641","Cato Silt","simulation_matrix_pool","false","5","postgame_scaled","61","true","E076","E105","E134","E163","E192","","false","standard","smart"
"NPC1642","Dena Keir","simulation_matrix_pool","false","5","postgame_scaled","65","true","E096","E125","E154","E183","E212","","false","standard","smart"
"NPC1643","Eron Noct","simulation_matrix_pool","false","5","postgame_scaled","69","true","E116","E145","E174","E203","E232","","false","standard","smart"
"NPC1644","Fia Arc","simulation_matrix_pool","false","5","postgame_scaled","73","true","E136","E165","E194","E223","E252","","false","standard","smart"
"NPC1645","Garr Holt","simulation_matrix_pool","false","6","postgame_scaled","77","true","E156","E185","E214","E243","E272","E016","false","advanced","expert"
"NPC1646","Hale Sol","simulation_matrix_pool","false","6","postgame_scaled","81","true","E176","E205","E234","E263","E007","E036","false","advanced","expert"
"NPC1647","Ira Maren","simulation_matrix_pool","false","6","postgame_scaled","85","true","E196","E225","E254","E283","E027","E056","false","advanced","expert"
"NPC1648","Juno Tor","simulation_matrix_pool","false","6","postgame_scaled","81","true","E216","E245","E274","E018","E047","E076","false","advanced","expert"
"NPC1649","Kira Vale","simulation_matrix_pool","false","6","postgame_scaled","85","true","E236","E265","E009","E038","E067","E096","false","advanced","expert"
"NPC1650","Lio Quill","simulation_matrix_pool","false","6","postgame_scaled","89","true","E256","E285","E029","E058","E087","E116","false","advanced","expert"
"NPC1651","Mira Nox","simulation_matrix_pool","false","2","postgame_scaled","3","false","E171","E200","","","","","false","none","basic"
"NPC1652","Nox Reed","simulation_matrix_pool","false","2","postgame_scaled","7","false","E191","E220","","","","","false","none","basic"
"NPC1653","Oren Esh","simulation_matrix_pool","false","2","postgame_scaled","11","false","E211","E240","","","","","false","none","basic"
"NPC1654","Pax Rusk","simulation_matrix_pool","false","3","postgame_scaled","15","false","E231","E260","E004","","","","false","none","basic"
"NPC1655","Quin Voss","simulation_matrix_pool","false","3","postgame_scaled","19","false","E251","E280","E024","","","","false","none","basic"
"NPC1656","Rhea Rook","simulation_matrix_pool","false","3","postgame_scaled","15","false","E271","E015","E044","","","","false","none","normal"
"NPC1657","Senn Fenn","simulation_matrix_pool","false","3","postgame_scaled","19","false","E006","E035","E064","","","","false","none","normal"
"NPC1658","Talia Wren","simulation_matrix_pool","false","3","postgame_scaled","23","false","E026","E055","E084","","","","false","none","normal"
"NPC1659","Uma Pell","simulation_matrix_pool","false","3","postgame_scaled","27","false","E046","E075","E104","","","","false","none","normal"
"NPC1660","Venn Thane","simulation_matrix_pool","false","4","postgame_scaled","31","true","E066","E095","E124","E153","","","false","none","normal"
"NPC1661","Wren Silt","simulation_matrix_pool","false","4","postgame_scaled","35","true","E086","E115","E144","E173","","","false","none","normal"
"NPC1662","Xara Keir","simulation_matrix_pool","false","4","postgame_scaled","39","true","E106","E135","E164","E193","","","false","standard","normal"
"NPC1663","Yven Noct","simulation_matrix_pool","false","4","postgame_scaled","43","true","E126","E155","E184","E213","","","false","standard","normal"
"NPC1664","Zale Arc","simulation_matrix_pool","false","4","postgame_scaled","39","true","E146","E175","E204","E233","","","false","standard","normal"
"NPC1665","Ari Holt","simulation_matrix_pool","false","4","postgame_scaled","43","true","E166","E195","E224","E253","","","false","standard","smart"
"NPC1666","Bela Sol","simulation_matrix_pool","false","4","postgame_scaled","47","true","E186","E215","E244","E273","","","false","standard","smart"
"NPC1667","Cato Maren","simulation_matrix_pool","false","4","postgame_scaled","51","true","E206","E235","E264","E008","","","false","standard","smart"
"NPC1668","Dena Tor","simulation_matrix_pool","false","5","postgame_scaled","55","true","E226","E255","E284","E028","E057","","false","standard","smart"
"NPC1669","Eron Vale","simulation_matrix_pool","false","5","postgame_scaled","59","true","E246","E275","E019","E048","E077","","false","standard","smart"
"NPC1670","Fia Quill","simulation_matrix_pool","false","5","postgame_scaled","63","true","E266","E010","E039","E068","E097","","false","standard","smart"
"NPC1671","Garr Nox","simulation_matrix_pool","false","5","postgame_scaled","67","true","E001","E030","E059","E088","E117","","false","standard","smart"
"NPC1672","Hale Reed","simulation_matrix_pool","false","5","postgame_scaled","63","true","E021","E050","E079","E108","E137","","false","standard","smart"
"NPC1673","Ira Esh","simulation_matrix_pool","false","5","postgame_scaled","67","true","E041","E070","E099","E128","E157","","false","standard","smart"
"NPC1674","Juno Rusk","simulation_matrix_pool","false","5","postgame_scaled","71","true","E061","E090","E119","E148","E177","","false","standard","smart"
"NPC1675","Kira Voss","simulation_matrix_pool","false","6","postgame_scaled","75","true","E081","E110","E139","E168","E197","E226","false","advanced","expert"
"NPC1676","Lio Rook","simulation_matrix_pool","false","6","postgame_scaled","79","true","E101","E130","E159","E188","E217","E246","false","advanced","expert"
"NPC1677","Mira Fenn","simulation_matrix_pool","false","6","postgame_scaled","83","true","E121","E150","E179","E208","E237","E266","false","advanced","expert"
"NPC1678","Nox Wren","simulation_matrix_pool","false","6","postgame_scaled","87","true","E141","E170","E199","E228","E257","E001","false","advanced","expert"
"NPC1679","Oren Pell","simulation_matrix_pool","false","6","postgame_scaled","91","true","E161","E190","E219","E248","E277","E021","false","advanced","expert"
"NPC1680","Pax Thane","simulation_matrix_pool","false","6","postgame_scaled","87","true","E181","E210","E239","E268","E012","E041","false","advanced","expert"
"NPC1681","Quin Silt","simulation_matrix_pool","false","2","postgame_scaled","3","false","E096","E125","","","","","false","none","basic"
"NPC1682","Rhea Keir","simulation_matrix_pool","false","2","postgame_scaled","5","false","E116","E145","","","","","false","none","basic"
"NPC1683","Senn Noct","simulation_matrix_pool","false","2","postgame_scaled","9","false","E136","E165","","","","","false","none","basic"
"NPC1684","Talia Arc","simulation_matrix_pool","false","3","postgame_scaled","13","false","E156","E185","E214","","","","false","none","basic"
"NPC1685","Uma Holt","simulation_matrix_pool","false","3","postgame_scaled","17","false","E176","E205","E234","","","","false","none","basic"
"NPC1686","Venn Sol","simulation_matrix_pool","false","3","postgame_scaled","21","false","E196","E225","E254","","","","false","none","normal"
"NPC1687","Wren Maren","simulation_matrix_pool","false","3","postgame_scaled","25","false","E216","E245","E274","","","","false","none","normal"
"NPC1688","Xara Tor","simulation_matrix_pool","false","3","postgame_scaled","21","false","E236","E265","E009","","","","false","none","normal"
"NPC1689","Yven Vale","simulation_matrix_pool","false","3","postgame_scaled","25","false","E256","E285","E029","","","","false","none","normal"
"NPC1690","Zale Quill","simulation_matrix_pool","false","4","postgame_scaled","29","true","E276","E020","E049","E078","","","false","none","normal"
"NPC1691","Ari Nox","simulation_matrix_pool","false","4","postgame_scaled","33","true","E011","E040","E069","E098","","","false","none","normal"
"NPC1692","Bela Reed","simulation_matrix_pool","false","4","postgame_scaled","37","true","E031","E060","E089","E118","","","false","standard","normal"
"NPC1693","Cato Esh","simulation_matrix_pool","false","4","postgame_scaled","41","true","E051","E080","E109","E138","","","false","standard","normal"
"NPC1694","Dena Rusk","simulation_matrix_pool","false","4","postgame_scaled","45","true","E071","E100","E129","E158","","","false","standard","normal"
"NPC1695","Eron Voss","simulation_matrix_pool","false","4","postgame_scaled","49","true","E091","E120","E149","E178","","","false","standard","smart"
"NPC1696","Fia Rook","simulation_matrix_pool","false","4","postgame_scaled","45","true","E111","E140","E169","E198","","","false","standard","smart"
"NPC1697","Garr Fenn","simulation_matrix_pool","false","4","postgame_scaled","49","true","E131","E160","E189","E218","","","false","standard","smart"
"NPC1698","Hale Wren","simulation_matrix_pool","false","5","postgame_scaled","53","true","E151","E180","E209","E238","E267","","false","standard","smart"
"NPC1699","Ira Pell","simulation_matrix_pool","false","5","postgame_scaled","57","true","E171","E200","E229","E258","E002","","false","standard","smart"
"NPC1700","Juno Thane","simulation_matrix_pool","false","5","postgame_scaled","61","true","E191","E220","E249","E278","E022","","false","standard","smart"
"NPC1701","Kira Silt","simulation_matrix_pool","false","5","postgame_scaled","65","true","E211","E240","E269","E013","E042","","false","standard","smart"
"NPC1702","Lio Keir","simulation_matrix_pool","false","5","postgame_scaled","69","true","E231","E260","E004","E033","E062","","false","standard","smart"
"NPC1703","Mira Noct","simulation_matrix_pool","false","5","postgame_scaled","73","true","E251","E280","E024","E053","E082","","false","standard","smart"
"NPC1704","Nox Arc","simulation_matrix_pool","false","5","postgame_scaled","69","true","E271","E015","E044","E073","E102","","false","standard","smart"
"NPC1705","Oren Holt","simulation_matrix_pool","false","6","postgame_scaled","73","true","E006","E035","E064","E093","E122","E151","false","advanced","expert"
"NPC1706","Pax Sol","simulation_matrix_pool","false","6","postgame_scaled","77","true","E026","E055","E084","E113","E142","E171","false","advanced","expert"
"NPC1707","Quin Maren","simulation_matrix_pool","false","6","postgame_scaled","81","true","E046","E075","E104","E133","E162","E191","false","advanced","expert"
"NPC1708","Rhea Tor","simulation_matrix_pool","false","6","postgame_scaled","85","true","E066","E095","E124","E153","E182","E211","false","advanced","expert"
"NPC1709","Senn Vale","simulation_matrix_pool","false","6","postgame_scaled","89","true","E086","E115","E144","E173","E202","E231","false","advanced","expert"
"NPC1710","Talia Quill","simulation_matrix_pool","false","6","postgame_scaled","93","true","E106","E135","E164","E193","E222","E251","false","advanced","expert"
"NPC1711","Uma Nox","simulation_matrix_pool","false","2","postgame_scaled","7","false","E021","E050","","","","","false","none","basic"
"NPC1712","Venn Reed","simulation_matrix_pool","false","2","postgame_scaled","3","false","E041","E070","","","","","false","none","basic"
"NPC1713","Wren Esh","simulation_matrix_pool","false","2","postgame_scaled","7","false","E061","E090","","","","","false","none","basic"
"NPC1714","Xara Rusk","simulation_matrix_pool","false","3","postgame_scaled","11","false","E081","E110","E139","","","","false","none","basic"
"NPC1715","Yven Voss","simulation_matrix_pool","false","3","postgame_scaled","15","false","E101","E130","E159","","","","false","none","basic"
"NPC1716","Zale Rook","simulation_matrix_pool","false","3","postgame_scaled","19","false","E121","E150","E179","","","","false","none","normal"
"NPC1717","Ari Fenn","simulation_matrix_pool","false","3","postgame_scaled","23","false","E141","E170","E199","","","","false","none","normal"
"NPC1718","Bela Wren","simulation_matrix_pool","false","3","postgame_scaled","27","false","E161","E190","E219","","","","false","none","normal"
"NPC1719","Cato Pell","simulation_matrix_pool","false","3","postgame_scaled","31","false","E181","E210","E239","","","","false","none","normal"
"NPC1720","Dena Thane","simulation_matrix_pool","false","4","postgame_scaled","27","true","E201","E230","E259","E003","","","false","none","normal"
"NPC1721","Eron Silt","simulation_matrix_pool","false","4","postgame_scaled","31","true","E221","E250","E279","E023","","","false","none","normal"
"NPC1722","Fia Keir","simulation_matrix_pool","false","4","postgame_scaled","35","true","E241","E270","E014","E043","","","false","standard","normal"
"NPC1723","Garr Noct","simulation_matrix_pool","false","4","postgame_scaled","39","true","E261","E005","E034","E063","","","false","standard","normal"
"NPC1724","Hale Arc","simulation_matrix_pool","false","4","postgame_scaled","43","true","E281","E025","E054","E083","","","false","standard","normal"
"NPC1725","Ira Holt","simulation_matrix_pool","false","4","postgame_scaled","47","true","E016","E045","E074","E103","","","false","standard","smart"
"NPC1726","Juno Sol","simulation_matrix_pool","false","4","postgame_scaled","51","true","E036","E065","E094","E123","","","false","standard","smart"
"NPC1727","Kira Maren","simulation_matrix_pool","false","4","postgame_scaled","55","true","E056","E085","E114","E143","","","false","standard","smart"
"NPC1728","Lio Tor","simulation_matrix_pool","false","5","postgame_scaled","51","true","E076","E105","E134","E163","E192","","false","standard","smart"
"NPC1729","Mira Vale","simulation_matrix_pool","false","5","postgame_scaled","55","true","E096","E125","E154","E183","E212","","false","standard","smart"
"NPC1730","Nox Quill","simulation_matrix_pool","false","5","postgame_scaled","59","true","E116","E145","E174","E203","E232","","false","standard","smart"
"NPC1731","Oren Nox","simulation_matrix_pool","false","5","postgame_scaled","63","true","E136","E165","E194","E223","E252","","false","standard","smart"
"NPC1732","Pax Reed","simulation_matrix_pool","false","5","postgame_scaled","67","true","E156","E185","E214","E243","E272","","false","standard","smart"
"NPC1733","Quin Esh","simulation_matrix_pool","false","5","postgame_scaled","71","true","E176","E205","E234","E263","E007","","false","standard","smart"
"NPC1734","Rhea Rusk","simulation_matrix_pool","false","5","postgame_scaled","75","true","E196","E225","E254","E283","E027","","false","standard","smart"
"NPC1735","Senn Voss","simulation_matrix_pool","false","6","postgame_scaled","79","true","E216","E245","E274","E018","E047","E076","false","advanced","expert"
"NPC1736","Talia Rook","simulation_matrix_pool","false","6","postgame_scaled","75","true","E236","E265","E009","E038","E067","E096","false","advanced","expert"
"NPC1737","Uma Fenn","simulation_matrix_pool","false","6","postgame_scaled","79","true","E256","E285","E029","E058","E087","E116","false","advanced","expert"
"NPC1738","Venn Wren","simulation_matrix_pool","false","6","postgame_scaled","83","true","E276","E020","E049","E078","E107","E136","false","advanced","expert"
"NPC1739","Wren Pell","simulation_matrix_pool","false","6","postgame_scaled","87","true","E011","E040","E069","E098","E127","E156","false","advanced","expert"
"NPC1740","Xara Thane","simulation_matrix_pool","false","6","postgame_scaled","91","true","E031","E060","E089","E118","E147","E176","false","advanced","expert"
"NPC1741","Yven Silt","simulation_matrix_pool","false","2","postgame_scaled","5","false","E231","E260","","","","","false","none","basic"
"NPC1742","Zale Keir","simulation_matrix_pool","false","2","postgame_scaled","9","false","E251","E280","","","","","false","none","basic"
"NPC1743","Ari Noct","simulation_matrix_pool","false","2","postgame_scaled","13","false","E271","E015","","","","","false","none","basic"
"NPC1744","Bela Arc","simulation_matrix_pool","false","3","postgame_scaled","9","false","E006","E035","E064","","","","false","none","basic"
"NPC1745","Cato Holt","simulation_matrix_pool","false","3","postgame_scaled","13","false","E026","E055","E084","","","","false","none","basic"
"NPC1746","Dena Sol","simulation_matrix_pool","false","3","postgame_scaled","17","false","E046","E075","E104","","","","false","none","normal"
"NPC1747","Eron Maren","simulation_matrix_pool","false","3","postgame_scaled","21","false","E066","E095","E124","","","","false","none","normal"
"NPC1748","Fia Tor","simulation_matrix_pool","false","3","postgame_scaled","25","false","E086","E115","E144","","","","false","none","normal"
"NPC1749","Garr Vale","simulation_matrix_pool","false","3","postgame_scaled","29","false","E106","E135","E164","","","","false","none","normal"
"NPC1750","Hale Quill","simulation_matrix_pool","false","4","postgame_scaled","33","true","E126","E155","E184","E213","","","false","none","normal"
"NPC1751","Ira Nox","simulation_matrix_pool","false","4","postgame_scaled","37","true","E146","E175","E204","E233","","","false","none","normal"
"NPC1752","Juno Reed","simulation_matrix_pool","false","4","postgame_scaled","33","true","E166","E195","E224","E253","","","false","standard","normal"
"NPC1753","Kira Esh","simulation_matrix_pool","false","4","postgame_scaled","37","true","E186","E215","E244","E273","","","false","standard","normal"
"NPC1754","Lio Rusk","simulation_matrix_pool","false","4","postgame_scaled","41","true","E206","E235","E264","E008","","","false","standard","normal"
"NPC1755","Mira Voss","simulation_matrix_pool","false","4","postgame_scaled","45","true","E226","E255","E284","E028","","","false","standard","smart"
"NPC1756","Nox Rook","simulation_matrix_pool","false","4","postgame_scaled","49","true","E246","E275","E019","E048","","","false","standard","smart"
"NPC1757","Oren Fenn","simulation_matrix_pool","false","4","postgame_scaled","53","true","E266","E010","E039","E068","","","false","standard","smart"
"NPC1758","Pax Wren","simulation_matrix_pool","false","5","postgame_scaled","57","true","E001","E030","E059","E088","E117","","false","standard","smart"
"NPC1759","Quin Pell","simulation_matrix_pool","false","5","postgame_scaled","61","true","E021","E050","E079","E108","E137","","false","standard","smart"
"NPC1760","Rhea Thane","simulation_matrix_pool","false","5","postgame_scaled","57","true","E041","E070","E099","E128","E157","","false","standard","smart"
"NPC1761","Senn Silt","simulation_matrix_pool","false","5","postgame_scaled","61","true","E061","E090","E119","E148","E177","","false","standard","smart"
"NPC1762","Talia Keir","simulation_matrix_pool","false","5","postgame_scaled","65","true","E081","E110","E139","E168","E197","","false","standard","smart"
"NPC1763","Uma Noct","simulation_matrix_pool","false","5","postgame_scaled","69","true","E101","E130","E159","E188","E217","","false","standard","smart"
"NPC1764","Venn Arc","simulation_matrix_pool","false","5","postgame_scaled","73","true","E121","E150","E179","E208","E237","","false","standard","smart"
"NPC1765","Wren Holt","simulation_matrix_pool","false","6","postgame_scaled","77","true","E141","E170","E199","E228","E257","E001","false","advanced","expert"
"NPC1766","Xara Sol","simulation_matrix_pool","false","6","postgame_scaled","81","true","E161","E190","E219","E248","E277","E021","false","advanced","expert"
"NPC1767","Yven Maren","simulation_matrix_pool","false","6","postgame_scaled","85","true","E181","E210","E239","E268","E012","E041","false","advanced","expert"
"NPC1768","Zale Tor","simulation_matrix_pool","false","6","postgame_scaled","81","true","E201","E230","E259","E003","E032","E061","false","advanced","expert"
"NPC1769","Ari Vale","simulation_matrix_pool","false","6","postgame_scaled","85","true","E221","E250","E279","E023","E052","E081","false","advanced","expert"
"NPC1770","Bela Quill","simulation_matrix_pool","false","6","postgame_scaled","89","true","E241","E270","E014","E043","E072","E101","false","advanced","expert"
"NPC1771","Cato Nox","simulation_matrix_pool","false","2","postgame_scaled","3","false","E156","E185","","","","","false","none","basic"
"NPC1772","Dena Reed","simulation_matrix_pool","false","2","postgame_scaled","7","false","E176","E205","","","","","false","none","basic"
"NPC1773","Eron Esh","simulation_matrix_pool","false","2","postgame_scaled","11","false","E196","E225","","","","","false","none","basic"
"NPC1774","Fia Rusk","simulation_matrix_pool","false","3","postgame_scaled","15","false","E216","E245","E274","","","","false","none","basic"
"NPC1775","Garr Voss","simulation_matrix_pool","false","3","postgame_scaled","19","false","E236","E265","E009","","","","false","none","basic"
"NPC1776","Hale Rook","simulation_matrix_pool","false","3","postgame_scaled","15","false","E256","E285","E029","","","","false","none","normal"
"NPC1777","Ira Fenn","simulation_matrix_pool","false","3","postgame_scaled","19","false","E276","E020","E049","","","","false","none","normal"
"NPC1778","Juno Wren","simulation_matrix_pool","false","3","postgame_scaled","23","false","E011","E040","E069","","","","false","none","normal"
"NPC1779","Kira Pell","simulation_matrix_pool","false","3","postgame_scaled","27","false","E031","E060","E089","","","","false","none","normal"
"NPC1780","Lio Thane","simulation_matrix_pool","false","4","postgame_scaled","31","true","E051","E080","E109","E138","","","false","none","normal"
"NPC1781","Mira Silt","simulation_matrix_pool","false","4","postgame_scaled","35","true","E071","E100","E129","E158","","","false","none","normal"
"NPC1782","Nox Keir","simulation_matrix_pool","false","4","postgame_scaled","39","true","E091","E120","E149","E178","","","false","standard","normal"
"NPC1783","Oren Noct","simulation_matrix_pool","false","4","postgame_scaled","43","true","E111","E140","E169","E198","","","false","standard","normal"
"NPC1784","Pax Arc","simulation_matrix_pool","false","4","postgame_scaled","39","true","E131","E160","E189","E218","","","false","standard","normal"
"NPC1785","Quin Holt","simulation_matrix_pool","false","4","postgame_scaled","43","true","E151","E180","E209","E238","","","false","standard","smart"
